user	date	date_kind	lon	lat
hoangvietanh	2018-04-25T09:41:56	taken	38.737706	9.014095
hoangvietanh	2018-04-25T14:12:46	taken	38.652142	9.026647
hoangvietanh	2018-04-26T15:48:11	taken	37.855820	8.982005
hoangvietanh	2018-04-27T13:11:45	taken	37.629039	8.753408
hoangvietanh	2018-07-29T03:30:40	taken	107.084015	10.339585
hoangvietanh	2018-07-29T04:46:26	taken	107.082529	10.444034
hoangvietanh	2018-08-10T23:58:39	taken	109.195717	13.789305
hoangvietanh	2018-08-21T06:08:01	taken	108.470310	15.573575
hoangvietanh	2018-09-14T10:37:45	taken	105.198408	20.768128
hoangvietanh	2018-09-15T10:23:06	taken	105.184083	20.558570
hoangvietanh	2023-12-29T23:31:51	taken	108.984542	11.573381
hoangvietanh	2023-12-30T00:10:01	taken	108.988253	11.575707
hoangvietanh	2024-09-11T01:08:02	taken	106.140246	20.361766
hoangvietanh	2024-09-11T04:57:31	taken	106.166582	20.429419
hoangvietanh	2024-09-18T01:32:47	taken	104.981667	9.387654
hoangvietanh	2024-09-19T08:09:15	taken	104.817196	9.086529
hoangvietanh	2024-09-21T01:29:56	taken	105.151444	9.066387
hoangvietanh	2024-09-21T02:21:46	taken	105.309744	8.975457
hoangvietanh	2024-09-21T02:33:51	taken	105.325833	8.956490
hoangvietanh	2024-12-16T02:33:05	taken	105.813983	21.576399
hoangvietanh	2024-12-16T03:31:04	taken	105.799511	21.907143
hoangvietanh	2025-03-13T09:00:02	taken	104.942059	21.774494
hoangvietanh	2025-03-13T09:36:37	taken	104.943915	21.774270
hoangvietanh	2025-04-27T03:20:55	taken	105.788939	21.292563
hoangvietanh	2026-03-04T03:40:45	taken	105.866626	20.383653
hoangvietanh	2026-03-05T02:58:45	taken	105.163924	20.000027
hoangvietanh	2026-03-05T03:11:49	taken	105.141390	20.003415
hoangvietanh	2026-03-05T03:53:31	taken	105.180764	19.944664
hoangvietanh	2026-07-07T08:54:46	taken	107.766787	21.000488
hoangvietanh	2026-07-07T08:54:55	taken	107.767015	20.999990
hoangvietanh	2026-07-07T10:08:41	taken	107.747142	21.000010
hoangvietanh	2026-07-07T10:25:29	taken	107.752171	20.966571
filipb	2021-09-20T08:54:22	taken	103.767939	1.298032
filipb	2022-06-28T21:03:22	taken	-71.105514	42.354967
filipb	2022-06-30T18:42:45	taken	-71.076503	42.351207
filipb	2022-09-20T09:15:21	taken	115.175935	-8.771474
filipb	2022-11-27T02:11:27	taken	126.958848	37.556560
filipb	2023-06-21T16:37:20	taken	15.987557	45.746004
filipb	2023-06-23T10:46:45	taken	14.503023	46.055357
filipb	2023-06-23T12:46:04	taken	14.503782	46.052952
filipb	2023-06-25T13:56:06	taken	16.192572	43.058049
filipb	2023-06-30T08:34:43	taken	16.204455	43.397767
filipb	2023-09-07T23:23:13	taken	115.864532	-31.956003
filipb	2023-09-10T01:20:04	taken	115.864464	-31.955904
filipb	2024-03-31T04:06:56	taken	104.613617	0.976763
filipb	2024-03-31T04:31:10	taken	104.500007	0.922192
filipb	2024-03-31T04:31:12	taken	104.499923	0.922119
filipb	2024-03-31T04:51:50	taken	104.439700	0.929713
filipb	2024-06-30T17:06:07	taken	-8.507225	42.894937
filipb	2024-06-30T17:20:10	taken	-8.534990	42.854673
filipb	2024-06-30T17:54:21	taken	-8.655458	42.432034
filipb	2024-06-30T18:44:46	taken	-8.731982	42.233864
filipb	2024-09-25T03:06:11	taken	110.351638	1.558098
filipb	2024-09-26T10:44:17	taken	110.350916	1.557991
filipb	2024-12-30T15:35:59	taken	18.754334	42.448184
filipb	2024-12-30T16:00:05	taken	18.685840	42.466025
filipb	2024-12-31T11:14:21	taken	18.089867	42.652114
filipb	2024-12-31T14:52:25	taken	18.088463	42.651854
filipb	2025-03-28T06:02:01	taken	121.522454	25.053266
filipb	2025-03-30T12:45:18	taken	121.577936	25.050519
filipb	2025-06-29T12:02:14	taken	18.821237	-34.013973
filipb	2025-06-29T12:11:06	taken	18.824631	-34.001514
filipb	2025-06-29T12:12:18	taken	18.826022	-33.997008
filipb	2025-06-29T12:22:40	taken	18.861115	-33.937044
filipb	2025-06-30T05:57:03	taken	18.415902	-33.924767
filipb	2025-06-30T06:23:15	taken	18.414555	-33.920684
filipb	2025-06-30T07:24:06	taken	18.346895	-34.048946
filipb	2025-06-30T14:30:43	taken	18.470159	-34.108526
filipb	2025-09-26T06:30:48	taken	126.985109	37.561083
filipb	2025-12-28T10:36:45	taken	14.352699	45.355500
filipb	2025-12-28T11:29:00	taken	13.682871	45.207911
filipb	2025-12-28T14:21:20	taken	13.647363	45.090705
filipb	2025-12-29T12:58:51	taken	14.451287	45.335748
filipb	2026-05-01T04:23:33	taken	115.253806	-8.488892
filipb	2026-05-02T03:01:44	taken	115.244715	-8.499983
filipb	2026-05-04T01:35:10	taken	115.167246	-8.741820
filipb	2026-05-31T10:11:16	taken	3.794835	51.003666
filipb	2026-05-31T12:12:52	taken	3.447794	51.092289
filipb	2026-05-31T15:23:15	taken	3.222873	51.204870
filipb	2026-06-06T11:09:03	taken	3.723009	51.054767
filipb	2026-06-06T17:26:55	taken	-0.125263	51.529293
filipb	2026-06-09T05:54:29	taken	-0.126966	51.515231
filipb	2026-06-09T11:21:34	taken	4.359719	52.008984
filipb	2026-06-11T16:59:11	taken	4.361808	52.011445
filipb	2026-06-14T11:32:16	taken	6.086797	50.773473
filipb	2026-06-16T08:30:37	taken	6.083743	50.761761
filipb	2026-06-16T09:34:48	taken	4.715690	50.881049
filipb	2026-06-18T14:52:46	taken	4.697052	50.871607
filipb	2026-06-25T11:00:56	taken	15.955517	45.796767
filipb	2026-07-11T01:11:13	taken	103.794145	1.545967
filipb	2026-07-11T08:03:12	taken	103.776439	1.501107
filipb	2026-09-13T06:03:29	taken	103.842001	1.273135
ivanivan	2026-08-29T11:09:38	taken	105.961525	20.951792
ivanivan	2026-08-29T11:13:54	taken	105.978264	20.919353
roadroid	2015-09-24T15:01:22	taken	168.294648	-46.294439
roadroid	2015-12-29T11:51:57	taken	107.282662	-6.232892
roadroid	2015-12-31T16:39:11	taken	107.005253	-6.243561
roadroid	2016-03-31T14:04:31	taken	16.128613	61.825759
roadroid	2016-09-29T08:08:45	taken	17.656059	59.866340
roadroid	2016-09-29T08:46:43	taken	17.919086	59.489408
roadroid	2016-12-20T11:06:55	taken	168.499702	-45.552574
roadroid	2017-03-31T21:25:18	taken	102.211650	2.357070
roadroid	2017-03-31T21:33:03	taken	102.215408	2.294799
roadroid	2017-06-30T16:48:00	taken	20.499643	63.884806
roadroid	2017-09-27T08:23:54	taken	105.223820	-5.168833
roadroid	2017-09-28T08:29:21	taken	105.185534	-5.367500
roadroid	2017-12-18T14:40:10	taken	-88.382934	16.991706
roadroid	2017-12-18T14:46:02	taken	-88.315125	16.998209
roadroid	2018-06-30T17:45:45	taken	13.872589	58.413061
roadroid	2018-09-28T10:58:28	taken	17.999659	59.293012
roadroid	2018-12-18T12:38:04	taken	68.011907	25.000026
roadroid	2020-03-14T16:18:44	taken	68.262954	25.163023
roadroid	2020-06-30T17:30:19	taken	13.568961	58.170857
roadroid	2020-09-30T17:17:02	taken	68.949702	25.106376
roadroid	2020-09-30T18:00:56	taken	68.959518	25.067263
roadroid	2020-12-18T14:26:36	taken	68.607602	28.305723
roadroid	2020-12-18T15:47:55	taken	68.473601	28.236768
roadroid	2020-12-18T15:59:51	taken	68.486347	28.230589
roadroid	2020-12-18T16:16:00	taken	68.554755	28.171842
roadroid	2021-03-31T11:32:41	taken	18.015188	59.517893
roadroid	2021-03-31T11:32:42	taken	12.123481	59.581969
roadroid	2021-03-31T11:39:27	taken	18.033674	59.541454
roadroid	2021-06-30T19:46:34	taken	20.231253	63.823808
roadroid	2021-09-30T13:08:14	taken	12.607886	59.834920
roadroid	2022-03-31T13:17:03	taken	169.314854	-45.538980
roadroid	2022-03-31T14:05:49	taken	169.314710	-45.544243
roadroid	2022-12-28T14:07:24	taken	99.677221	21.447307
roadroid	2022-12-31T13:01:27	taken	99.647927	21.078249
roadroid	2023-06-30T12:59:18	taken	17.634291	59.999584
roadroid	2023-12-29T08:35:03	taken	97.745363	16.000259
roadroid	2023-12-29T09:37:01	taken	97.635919	16.452196
roadroid	2024-03-26T02:21:56	taken	168.290093	-45.858895
roadroid	2024-03-28T09:13:04	taken	16.070034	61.825000
roadroid	2024-09-28T14:24:57	taken	-77.869113	-6.231826
roadroid	2024-09-28T19:00:01	taken	-77.868733	-6.231803
roadroid	2024-12-13T03:35:51	taken	168.381174	-46.467819
roadroid	2025-03-28T06:15:16	taken	107.619910	-7.000115
roadroid	2025-03-28T07:36:25	taken	107.534517	-7.251578
roadroid	2025-09-30T14:29:37	taken	69.616872	25.501225
roadroid	2025-09-30T16:14:32	taken	69.837840	25.612366
roadroid	2025-12-30T12:16:11	taken	90.344053	23.999732
roadroid	2025-12-30T12:43:38	taken	90.381134	23.946980
roadroid	2026-09-10T09:45:44	taken	68.536014	27.428516
roadroid	2026-09-10T11:07:29	taken	68.499992	27.474063
roadroid	2026-09-10T11:44:46	taken	68.478795	27.500017
roadroid	2026-09-11T06:16:00	taken	100.693924	20.366334
roadroid	2026-09-11T07:03:13	taken	100.942986	20.499947
roadroid	2026-09-11T09:39:57	taken	68.500041	27.525505
roadroid	2026-09-12T12:33:25	taken	68.499891	27.504746
roadroid	2026-09-12T16:46:39	taken	68.761195	27.538501
roadroid	2026-09-14T12:20:30	taken	12.499961	59.534291
roadroid	2026-09-14T12:23:23	taken	12.530589	59.545721
roadroid	2026-09-14T15:34:11	taken	68.450253	27.437383
roadroid	2026-09-14T17:35:56	taken	68.566665	27.370785
dung_mirage	2025-04-06T04:42:22	taken	106.330120	20.945126
dung_mirage	2026-02-19T13:23:25	taken	106.313764	20.983647
dung_mirage	2026-04-26T08:27:22	taken	105.770797	21.311487
dung_mirage	2026-04-26T10:02:13	taken	105.778765	21.144560
davidbdean	2017-08-04T06:33:07	taken	153.101657	-27.400320
davidbdean	2017-08-04T07:01:33	taken	152.999922	-27.467560
davidbdean	2017-12-30T04:55:38	taken	153.040164	-27.500001
davidbdean	2018-01-11T21:59:28	taken	152.984551	-27.914099
davidbdean	2018-01-11T22:10:40	taken	152.987783	-28.000071
davidbdean	2018-01-11T22:17:06	taken	153.000096	-28.021305
davidbdean	2018-01-11T22:25:50	taken	153.002985	-28.000086
davidbdean	2018-01-13T22:49:56	taken	152.499844	-27.550570
davidbdean	2018-01-13T23:07:06	taken	152.247355	-27.538150
davidbdean	2018-01-14T21:06:02	taken	151.669898	-30.494734
davidbdean	2018-01-14T21:06:41	taken	151.670562	-30.500121
davidbdean	2018-01-15T08:54:14	taken	151.662210	-30.499979
davidbdean	2018-01-30T20:56:22	taken	153.012716	-27.447823
davidbdean	2018-02-07T00:55:06	taken	152.977043	-27.478568
davidbdean	2018-02-07T02:18:09	taken	152.531134	-27.999854
davidbdean	2018-02-07T02:20:18	taken	152.511334	-28.023034
davidbdean	2018-02-09T03:29:19	taken	151.674891	-30.500147
davidbdean	2018-02-10T05:27:53	taken	153.027236	-27.588404
davidbdean	2018-02-24T23:15:07	taken	151.376850	-30.455851
davidbdean	2018-02-24T23:30:33	taken	151.371556	-30.460843
davidbdean	2019-02-21T01:22:21	taken	105.819390	21.144144
davidbdean	2019-02-21T01:27:19	taken	105.829521	21.184159
davidbdean	2019-02-23T07:22:42	taken	108.324853	15.882598
davidbdean	2019-02-23T08:48:37	taken	108.325727	15.882011
nigelramsay	2014-10-22T08:24:51	taken	174.758197	-41.281106
nigelramsay	2014-12-28T10:55:22	taken	175.026503	-40.865530
nigelramsay	2014-12-28T11:27:10	taken	174.999665	-40.925263
nigelramsay	2014-12-29T12:01:11	taken	175.231918	-41.113723
nigelramsay	2015-09-30T10:38:22	taken	152.208670	-32.499608
nigelramsay	2015-09-30T11:24:47	taken	152.499739	-32.367589
nigelramsay	2015-09-30T11:24:52	taken	152.500112	-32.366825
nigelramsay	2015-09-30T13:55:47	taken	152.516464	-32.183230
nigelramsay	2015-12-24T21:24:12	taken	175.500277	-40.447155
nigelramsay	2016-01-29T05:21:57	taken	177.949836	-39.097392
nigelramsay	2016-01-30T00:50:43	taken	177.584220	-39.037410
nigelramsay	2016-01-30T00:59:06	taken	177.448027	-39.018262
nigelramsay	2016-01-30T02:01:40	taken	177.000970	-39.132982
nigelramsay	2016-06-27T19:23:49	taken	-110.835440	44.530350
nigelramsay	2016-06-27T20:43:46	taken	-110.999853	44.651335
nigelramsay	2016-06-27T20:43:48	taken	-111.000327	44.651245
nigelramsay	2016-06-28T13:06:40	taken	-111.167543	44.673306
nigelramsay	2016-07-17T17:45:20	taken	-123.247583	49.499803
nigelramsay	2016-07-18T16:41:16	taken	-123.206343	49.260172
nigelramsay	2016-08-14T03:34:37	taken	175.195828	-41.151749
nigelramsay	2016-12-30T01:40:28	taken	176.884634	-39.640448
nigelramsay	2016-12-30T22:51:02	taken	176.509739	-39.985762
nigelramsay	2017-05-28T02:44:58	taken	174.939836	-40.999798
nigelramsay	2017-07-16T04:00:02	taken	168.839022	-44.941107
nigelramsay	2017-09-10T21:13:56	taken	-122.658208	48.288349
nigelramsay	2017-09-10T23:41:21	taken	-122.672354	48.499952
nigelramsay	2017-09-10T23:41:22	taken	-122.672163	48.500033
nigelramsay	2017-09-10T23:48:04	taken	-122.612799	48.508057
nigelramsay	2018-01-03T00:12:41	taken	174.007186	-41.288324
nigelramsay	2018-01-05T23:40:24	taken	174.000078	-41.212030
nigelramsay	2018-01-05T23:40:32	taken	173.999974	-41.212022
nigelramsay	2018-01-07T02:49:17	taken	173.920043	-41.264092
nigelramsay	2018-01-20T07:38:17	taken	175.838300	-37.387376
nigelramsay	2018-01-23T07:37:02	taken	175.987009	-37.464027
nigelramsay	2018-09-24T02:19:25	taken	110.306588	1.674492
nigelramsay	2018-09-25T19:55:58	taken	110.447149	1.720273
nigelramsay	2018-10-03T01:40:52	taken	107.048891	20.725005
nigelramsay	2018-10-05T00:04:55	taken	107.048693	20.725071
nigelramsay	2018-12-02T09:57:34	taken	168.871272	-45.000095
nigelramsay	2018-12-02T12:29:41	taken	168.810139	-45.003585
nigelramsay	2019-01-20T09:47:01	taken	171.127906	-42.781363
nigelramsay	2019-01-24T09:24:38	taken	170.168138	-43.427705
nigelramsay	2019-01-25T14:15:26	taken	170.204955	-43.369241
nigelramsay	2019-01-26T10:59:51	taken	171.019917	-42.956515
nigelramsay	2019-04-13T22:34:20	taken	174.798567	-36.299394
nigelramsay	2019-04-16T01:30:08	taken	174.833335	-36.369688
nigelramsay	2019-05-12T03:04:38	taken	175.575444	-40.379982
nigelramsay	2019-09-22T09:17:20	taken	2.175933	41.374514
nigelramsay	2019-09-22T17:16:47	taken	2.161063	41.366494
nigelramsay	2019-09-27T08:03:21	taken	-4.835144	43.256029
nigelramsay	2019-09-27T14:30:08	taken	-4.831379	43.257733
nigelramsay	2020-01-19T00:00:15	taken	175.563636	-39.252710
nigelramsay	2020-01-21T21:49:02	taken	176.144897	-38.698480
nigelramsay	2020-01-22T00:38:14	taken	176.140212	-38.705028
nigelramsay	2020-05-10T04:08:34	taken	174.818302	-41.342336
nigelramsay	2021-11-20T01:59:36	taken	175.091218	-40.877922
nigelramsay	2021-12-16T01:05:05	taken	168.959636	-44.649966
nigelramsay	2022-01-21T02:26:00	taken	175.545700	-39.199655
nigelramsay	2022-12-28T17:01:43	taken	-90.519403	19.859783
nigelramsay	2022-12-28T17:30:28	taken	-90.539711	19.847865
rsnaru	2015-11-04T11:22:56	taken	110.204185	-7.607582
rsnaru	2015-11-04T11:23:20	taken	110.204083	-7.607573
rsnaru	2016-01-10T02:04:16	taken	139.881751	35.945023
rsnaru	2016-06-26T09:58:05	taken	135.759303	35.025121
rsnaru	2016-06-26T17:39:42	taken	135.759785	34.999878
rsnaru	2018-10-20T06:53:44	taken	139.382367	35.619891
rsnaru	2018-11-27T02:32:26	taken	134.048580	34.346319
rsnaru	2018-11-27T03:14:22	taken	134.048832	34.343779
rsnaru	2018-11-30T15:27:17	taken	106.798434	-6.602383
rsnaru	2018-11-30T15:42:13	taken	106.796285	-6.600067
rsnaru	2018-12-01T22:29:28	taken	106.834233	-6.163097
rsnaru	2018-12-01T22:29:54	taken	106.834262	-6.163209
rsnaru	2019-02-25T17:27:57	taken	136.050285	35.142963
rsnaru	2019-03-26T19:21:08	taken	140.830465	38.253731
rsnaru	2019-03-26T19:21:40	taken	140.830458	38.253719
rsnaru	2019-05-17T23:59:52	taken	133.197667	33.863616
rsnaru	2019-05-18T04:38:35	taken	133.195992	33.862310
rsnaru	2019-12-28T10:04:46	taken	136.583802	35.132928
rsnaru	2019-12-28T14:08:17	taken	136.475964	35.006156
rsnaru	2020-03-09T13:24:19	taken	134.793150	34.312361
rsnaru	2020-03-09T15:41:04	taken	134.905133	34.340232
rsnaru	2020-12-10T16:31:01	taken	135.759738	35.000096
rsnaru	2020-12-10T16:36:55	taken	135.749613	34.996284
rsnaru	2021-03-29T10:59:51	taken	140.054120	35.912794
rsnaru	2021-12-31T12:53:56	taken	137.027295	35.017650
rsnaru	2021-12-31T12:59:36	taken	137.016154	34.999895
rsnaru	2021-12-31T13:18:15	taken	137.020141	34.999922
rsnaru	2021-12-31T13:26:35	taken	137.004941	35.038487
rsnaru	2022-03-31T14:52:40	taken	140.015052	36.000093
rsnaru	2022-03-31T17:06:02	taken	140.025082	36.028185
rsnaru	2022-09-22T17:09:39	taken	140.975462	42.366384
rsnaru	2022-09-22T17:23:07	taken	140.999747	42.383581
rsnaru	2022-09-22T17:23:08	taken	141.000012	42.383550
rsnaru	2022-09-22T17:23:30	taken	141.005923	42.383316
rsnaru	2022-12-29T06:47:38	taken	138.989539	35.358764
rsnaru	2022-12-30T04:02:58	taken	136.727779	35.037113
rsnaru	2023-09-25T08:14:13	taken	142.661255	43.758694
rsnaru	2023-09-25T08:38:48	taken	142.648203	43.736152
rsnaru	2023-09-25T22:42:38	taken	142.391410	43.689460
rsnaru	2023-09-25T22:53:57	taken	142.449856	43.644595
rsnaru	2024-10-14T22:58:04	taken	139.573803	36.747035
rsnaru	2024-10-14T23:17:28	taken	139.499895	36.735695
rsnaru	2024-10-15T05:12:54	taken	139.499980	36.739290
rsnaru	2024-10-15T07:28:29	taken	139.618755	36.746257
rsnaru	2024-11-09T03:26:29	taken	140.055694	35.625180
rsnaru	2025-02-16T05:37:18	taken	138.936089	35.000086
rsnaru	2025-02-16T05:37:20	taken	138.935834	34.999594
rsnaru	2025-02-16T07:37:14	taken	139.000073	34.746716
rsnaru	2025-02-17T07:47:59	taken	139.083140	35.000009
rsnaru	2025-02-17T08:25:22	taken	139.114064	35.145360
rsnaru	2025-03-08T01:49:46	taken	139.000052	34.746509
rsnaru	2025-03-08T05:43:16	taken	138.995349	34.747884
rsnaru	2025-03-30T08:05:42	taken	139.499882	35.926924
rsnaru	2025-03-31T01:35:59	taken	139.608552	35.861612
mcmayer	2017-11-03T02:32:12	taken	103.968449	22.484317
mcmayer	2017-11-05T08:22:37	taken	103.968695	22.500019
mcmayer	2017-11-05T09:17:51	taken	103.971796	22.500063
mcmayer	2017-11-05T09:44:43	taken	103.978215	22.492149
mcmayer	2017-12-26T13:47:07	taken	10.307296	47.681868
mcmayer	2017-12-26T14:08:20	taken	10.301521	47.682081
trongducproengco	2019-12-02T09:12:02	taken	108.854336	13.946396
trongducproengco	2019-12-02T14:06:06	taken	108.511348	13.975995
trongducproengco	2019-12-02T14:09:57	taken	108.482539	13.970614
trongducproengco	2019-12-02T14:18:22	taken	108.435681	14.012973
trongducproengco	2019-12-02T15:13:07	taken	108.180435	14.000645
trongducproengco	2019-12-02T16:12:06	taken	108.004913	13.972505
XeLangThang	2024-09-21T00:30:19	taken	105.727883	21.010830
XeLangThang	2024-09-21T00:39:16	taken	105.632670	21.002863
XeLangThang	2024-09-21T00:47:33	taken	105.552518	20.990450
XeLangThang	2024-09-21T00:54:49	taken	105.500118	20.990115
XeLangThang	2024-09-21T00:54:50	taken	105.499944	20.990163
XeLangThang	2024-09-21T00:58:27	taken	105.482021	21.000000
XeLangThang	2024-09-21T01:09:14	taken	105.412910	21.000079
XeLangThang	2024-09-21T03:09:01	taken	104.999968	20.719326
XeLangThang	2024-09-21T04:22:29	taken	104.499755	20.904442
XeLangThang	2024-09-21T05:30:00	taken	104.402797	21.000098
XeLangThang	2024-09-21T06:49:11	taken	103.999902	21.251794
XeLangThang	2024-09-22T02:10:58	taken	103.999976	21.251816
XeLangThang	2024-09-22T02:12:26	taken	104.007886	21.245932
XeLangThang	2024-09-22T04:58:06	taken	104.433530	20.958476
XeLangThang	2024-09-22T07:12:36	taken	104.590467	20.871303
XeLangThang	2024-09-22T08:28:50	taken	105.059008	20.715328
ferahkoksal	2016-03-03T23:45:00	taken	29.071030	41.125108
ferahkoksal	2018-09-08T12:46:13	taken	29.144719	40.995533
ferahkoksal	2018-10-07T11:49:22	taken	28.984866	41.100646
ferahkoksal	2019-06-05T07:27:27	taken	30.496108	37.170729
ferahkoksal	2019-06-05T07:30:18	taken	30.500250	37.200696
ferahkoksal	2019-06-05T07:40:03	taken	30.499964	37.333905
ferahkoksal	2019-06-05T08:16:58	taken	30.505678	37.525592
ferahkoksal	2019-06-05T08:17:19	taken	30.500174	37.527607
ferahkoksal	2019-06-05T08:17:20	taken	30.499903	37.527702
ferahkoksal	2019-06-05T09:26:53	taken	30.193169	38.000413
ferahkoksal	2019-06-05T09:55:06	taken	29.999990	38.230050
ferahkoksal	2019-06-05T13:48:32	taken	29.762312	38.304943
ferahkoksal	2019-06-30T10:06:00	taken	-6.247407	53.328802
ferahkoksal	2019-06-30T10:21:02	taken	-6.258924	53.345417
ferahkoksal	2019-06-30T15:05:10	taken	-0.453766	51.468793
ferahkoksal	2019-06-30T15:06:09	taken	-0.454527	51.469743
ferahkoksal	2019-08-10T12:47:18	taken	30.629684	36.899892
ferahkoksal	2019-09-13T07:46:52	taken	36.162102	36.199152
ferahkoksal	2019-09-13T07:48:56	taken	36.160844	36.198999
ferahkoksal	2019-10-12T14:53:13	taken	-8.629876	41.158302
ferahkoksal	2019-10-12T15:00:26	taken	-8.627415	41.155603
ferahkoksal	2019-12-10T11:35:05	taken	29.107050	40.999970
ferahkoksal	2019-12-14T08:39:24	taken	28.742347	41.258683
ferahkoksal	2019-12-14T12:51:35	taken	32.923317	40.066559
ferahkoksal	2019-12-14T12:56:54	taken	32.894521	39.999876
ferahkoksal	2019-12-15T10:09:54	taken	32.894637	39.999913
ferahkoksal	2019-12-15T10:10:33	taken	32.893018	40.007114
ferahkoksal	2020-07-01T13:40:27	taken	30.245891	38.431504
ferahkoksal	2020-07-01T15:14:38	taken	30.495952	37.528863
ferahkoksal	2020-07-02T16:20:48	taken	30.630819	36.999923
ferahkoksal	2020-07-02T16:32:46	taken	30.576737	37.121406
ferahkoksal	2020-12-21T16:09:40	taken	29.036941	41.130569
phoenixmap_95	2023-11-15T07:23:06	taken	100.750625	13.698379
phoenixmap_95	2023-11-16T07:32:54	taken	100.564327	13.744227
phoenixmap_95	2025-01-25T16:33:51	taken	106.643073	10.767815
phoenixmap_95	2025-01-30T03:49:31	taken	105.090710	9.993402
phoenixmap_95	2025-01-30T04:02:20	taken	105.116625	9.961985
phoenixmap_95	2025-02-06T04:47:18	taken	106.684410	10.999705
phoenixmap_95	2025-02-06T04:47:20	taken	106.684488	11.000002
phoenixmap_95	2025-02-06T05:01:47	taken	106.668529	11.055765
phoenixmap_95	2025-03-26T08:44:46	taken	126.489442	37.452805
phoenixmap_95	2025-03-26T08:44:58	taken	126.489854	37.455549
Frigyes06	2023-11-29T17:57:54	taken	-122.700058	38.334497
Frigyes06	2024-08-11T10:51:22	taken	19.332231	47.641867
Frigyes06	2024-08-11T10:57:42	taken	19.335078	47.638115
Frigyes06	2024-10-05T02:04:04	taken	-122.549134	38.083004
24dakenlo	2013-08-14T10:16:22	taken	140.097170	36.213085
24dakenlo	2013-12-01T12:45:21	taken	139.654347	36.234773
24dakenlo	2014-02-16T11:34:55	taken	139.996857	35.964096
24dakenlo	2014-09-23T09:20:24	taken	139.631280	36.742435
24dakenlo	2014-09-26T09:00:41	taken	140.034275	35.987773
24dakenlo	2014-10-11T12:12:47	taken	140.501543	35.667835
24dakenlo	2015-01-02T16:30:11	taken	139.343158	36.818463
24dakenlo	2016-02-15T07:38:11	taken	104.997562	21.522133
24dakenlo	2016-02-23T12:44:53	taken	137.859865	36.012137
24dakenlo	2016-02-23T13:21:19	taken	138.007470	36.396508
24dakenlo	2016-02-23T14:28:48	taken	138.522825	36.310200
24dakenlo	2016-02-23T15:01:17	taken	139.024005	36.297003
24dakenlo	2016-05-15T16:07:34	taken	140.762208	35.835292
24dakenlo	2016-08-01T11:59:56	taken	141.545638	43.080235
24dakenlo	2016-09-19T15:10:06	taken	112.335005	0.858730
24dakenlo	2016-09-23T09:41:47	taken	112.206637	0.999762
24dakenlo	2017-03-24T08:18:16	taken	140.522192	-2.757372
24dakenlo	2017-03-27T09:55:12	taken	140.505318	-2.697650
24dakenlo	2017-04-15T13:47:38	taken	139.750887	35.706877
24dakenlo	2017-09-26T16:55:26	taken	139.501428	36.739027
24dakenlo	2017-09-30T09:13:27	taken	139.000220	36.689804
24dakenlo	2017-09-30T09:13:29	taken	138.999436	36.689968
24dakenlo	2017-12-01T10:25:57	taken	139.023847	35.187847
24dakenlo	2017-12-01T13:54:52	taken	139.019644	35.242541
24dakenlo	2018-03-26T12:41:32	taken	107.999680	10.965327
24dakenlo	2018-03-26T13:56:14	taken	107.500729	10.968090
24dakenlo	2018-03-26T13:56:24	taken	107.499346	10.968291
24dakenlo	2018-03-26T15:03:04	taken	106.998558	10.944977
24dakenlo	2018-03-27T07:43:48	taken	106.999375	10.772751
24dakenlo	2018-03-27T08:13:58	taken	107.162162	10.999194
24dakenlo	2018-03-27T08:14:08	taken	107.162690	11.000534
24dakenlo	2018-03-27T09:22:58	taken	107.438460	11.270949
24dakenlo	2018-09-26T09:40:28	taken	104.165368	17.253663
24dakenlo	2018-09-26T16:19:27	taken	104.115891	17.296105
24dakenlo	2019-03-10T17:35:51	taken	104.999752	21.520388
24dakenlo	2019-05-18T12:38:22	taken	140.124159	35.999924
24dakenlo	2020-09-09T11:33:42	taken	137.256412	36.142759
24dakenlo	2021-05-04T16:56:01	taken	140.803398	36.829751
24dakenlo	2021-05-04T17:55:05	taken	140.566862	36.500363
24dakenlo	2022-10-22T15:25:54	taken	139.141015	36.203558
24dakenlo	2023-07-08T16:23:30	taken	141.515694	43.057551
24dakenlo	2023-09-23T01:09:54	taken	138.509711	38.070435
24dakenlo	2023-09-23T02:45:10	taken	138.537994	38.000131
24dakenlo	2023-09-23T02:45:12	taken	138.537993	37.999886
24dakenlo	2023-09-23T02:59:12	taken	138.499902	37.942482
24dakenlo	2023-09-23T03:53:21	taken	138.500109	37.927542
24dakenlo	2023-09-23T23:21:43	taken	138.323368	38.000011
24dakenlo	2023-09-24T01:13:55	taken	138.234893	37.999903
24dakenlo	2023-09-24T05:20:24	taken	138.420455	38.037682
24dakenlo	2024-10-31T01:00:32	taken	138.388979	35.834456
24dakenlo	2024-10-31T02:07:47	taken	138.456726	35.958386
24dakenlo	2024-11-19T06:06:54	taken	140.000773	36.111794
24dakenlo	2024-11-19T06:24:30	taken	139.905340	36.110174
24dakenlo	2024-11-19T22:39:11	taken	137.500225	36.170096
24dakenlo	2024-11-19T23:06:01	taken	137.423619	36.146073
24dakenlo	2024-12-06T01:05:51	taken	138.499740	36.339996
24dakenlo	2024-12-06T03:59:58	taken	138.546716	36.499857
24dakenlo	2024-12-06T05:11:56	taken	138.548376	36.517070
24dakenlo	2025-07-27T08:51:09	taken	74.584222	42.732844
